utt_id,wav_path,word_index,word_text,t_start,t_end,duration,ipa_canonical,mfa_phones,asr_phones
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,6,für,3.340,3.580,0.240,f yː ɾ,f yː ʁ,s a w
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,7,mich,3.580,3.990,0.410,m ɪ ç,m ɪ ç,n eɪ
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,8,zu,4.080,4.150,0.070,ts uː,ts uː,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,9,beantworten,4.210,5.820,1.610,b ə a n t v ɔ ɾ t ə n,b ə a n t v ɔ ʁ tʰ n̩,ɡ a n s aɪ m f ə ɾ f yː m ɪ ç ts uː b ɜ a n f ɔ ɾ t ə n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,10,denn,6.220,6.400,0.180,d ɛ n,d ɛ n,n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,11,die,6.400,6.610,0.210,d iː,d iː,tɕ i5
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,12,politische,6.610,7.310,0.700,p oː l iː t ɪ ʃ ə,pʰ ɔ l ɪ tʰ ɪ ʃ ə,p uo5 l iː t i ɕ i.5
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,13,beteiligung,7.310,8.210,0.900,b ə t aɪ l ɪ ɡ ʊ ŋ,b ə tʰ aj l ɪ ɡ ʊ ŋ,b ə t aɪ d iː ɡ oː m ə n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,14,geistig,8.210,8.840,0.630,ɡ aɪ s t ɪ ç,ɡ aj s t ɪ ç,ɡ aɪ iː s t iː ʃ
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,15,auf,8.840,8.970,0.130, aʊ f,aw f,a f
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,16,jeden,8.970,9.220,0.250,j eː d ə n,j eː d ə n,i5 n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,17,fall,9.220,9.600,0.380,f a l,f a l,f ai5
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,18,sollte,10.070,11.010,0.940,z ɔ l t ə,z ɔ l tʰ ə,z ɔ l t ə
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,19,sehr,11.010,11.500,0.490,z eː ɾ,z eː ɐ,z e j a f
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,20,wichtig,11.500,12.020,0.520,v ɪ ç t ɪ ç,v ɪ ç tʰ ɪ ç,v ɪ ç t iː s
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,21,sein,12.020,12.200,0.180,z aɪ n,z aj n,n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,22,für,12.200,12.330,0.130,f yː ɾ,f ə,s. i5
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,23,jeden,12.330,12.810,0.480,j eː d ə n,j eː d ə n,j eː d ə
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,24,die,13.460,13.580,0.120,d iː,d iː,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,25,politische,13.580,14.200,0.620,p oː l iː t ɪ ʃ ə,pʰ ɔ l ɪ tʰ ɪ ʃ ə,p oʊ l i t i ʃ uː
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,26,beteiligung,14.200,15.740,1.540,b ə t aɪ l ɪ ɡ ʊ ŋ,b ə tʰ aj l ɪ ɡ ʊ ŋ,b ə t aɪ d iː ɡ ɔ ŋ n a
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,27,sich,15.800,16.300,0.500,z ɪ ç,z ɪ ç,z i
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,28,in,16.350,16.790,0.440, ɪ n,ɪ n,iː n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,29,verschiedenen,17.860,18.760,0.900,f ɛ ɾ ʃ iː d ə n ə n,f ɛ ɐ ʃ iː d ə n n̩,b h l
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,30,vereinen,18.760,19.020,0.260,f ɛ ɾ aɪ n ə n,f ɛ ɐ aj n ə n,f ai5 t
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,31,parteien,19.020,19.250,0.230,p a ɾ t aɪ ə n,pʰ a ʁ tʰ aj n̩,m ʌ sʲ
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,32,solchen,19.390,20.400,1.010,z oː l ç ə n,z ɔ l ç ə n,ɔ ʃ iː d n ə n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,33,gruppierungen,20.550,21.200,0.650,ɡ ɾ ʊ p iː r ʊ ŋ ə n,ɡ ʁ ʊ pʰ iː ʁ ʊ ŋ ə n,f aɪ n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,34,irgendwie,21.200,21.830,0.630, ɪ ɾ ɡ ə n d v iː,ɪ ɐ ɡ n̩ d v iː,h aː m
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,35,anzuschließen,21.830,22.770,0.940, a n ts uː ʃ l iː s ə n,spn,s ə p a t aɪ iː n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,36,und,22.770,22.860,0.090, ʊ n t,ʊ n t,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,37,ja,22.860,23.160,0.300,j ɑː,j aː,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,38,das,24.070,24.160,0.090,d a s,d aː s,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,39,wirkt,24.160,25.150,0.990,v ɪ ɾ k t,v ɪ k t,a m ə z a ʃ n k ə ʁ o p i
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,40,für,25.150,25.230,0.080,f yː ɾ,f ə,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,41,mich,25.230,26.000,0.770,m ɪ ç,m ɪ ç,onɡ5 æ ŋ f j a
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,42,alles,26.000,26.130,0.130, a l ə s,a l ə s,a5
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,43,sehr,26.130,26.230,0.100,z eː ɾ,z eː ɐ,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,44,schnell,26.230,26.510,0.280,ʃ n ɛ l,ʃ n ɛ l,s t iː
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,45,sehr,26.510,26.660,0.150,z eː ɾ,z eː ɐ,ɕ i5
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,46,dogmatisch,26.660,27.120,0.460,d ɔ ɡ m ɑː t ɪ ʃ,d ɔ ɡ m aː tʰ ɪ ʃ,n t a
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,47,und,27.120,27.490,0.370, ʊ n t,ʊ n,m
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,48,ist,29.110,29.300,0.190, ɪ s t,ɪ s t,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,49,dann,29.300,29.760,0.460,d a n,d a n,aː t a
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,50,nicht,29.830,30.050,0.220,n ɪ ç t,n ɪ ç t,i s
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,51,mehr,30.050,30.290,0.240,m eː ɾ,m eː ɐ,m i
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,52,das,30.290,30.580,0.290,d a s,d aː s,m b i s
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,53,was,30.580,31.030,0.450,v a s,v a s,i n a z
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,54,eigentlich,31.030,31.720,0.690, aɪ ɡ ə n t l ɪ ç,aj ɡ n̩ t l ɪ ç,h b l a
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,55,die,31.750,32.090,0.340,d iː,d iː,b
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,56,geistige,32.090,32.990,0.900,ɡ aɪ s t ɪ ɡ ə,ɡ aj s t ɪ ɡ ə,k t u m iː ʔ a l i s iː ʃ
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,57,beteiligung,33.020,33.560,0.540,b ə t aɪ l ɪ ɡ ʊ ŋ,b ə tʰ aj l ɪ ɡ ʊ ŋ,n e l z e d o
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,58,im,33.560,33.620,0.060, ɪ m,ɪ m,
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,59,politischen,33.620,34.410,0.790,p oː l iː t ɪ ʃ ə n,pʰ ɔ l ɪ tʰ ɪ ʃ ə n,m a t ɪ ʃ ʊ n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,60,diskurs,34.410,34.940,0.530,d ɪ s k uː ɾ s,d ɪ s k ʊ ɐ s,t a m
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,61,schaffen,35.770,36.380,0.610,ʃ a f ə n,ʃ a f ə n,i s t a n
71263,C:\PY\pronuncise_research\mfa_corpus_german\71263.wav,62,würde,36.380,38.940,2.560,v ʏ ɾ d ə,v ʏ d ə,n ɪ ç m ɛ d a s v a s aɪ ŋ ɡ l ɪ ç d iː
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,0,das,2.220,2.450,0.230,d a s,d aː s,t a s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,1,ist,2.450,2.640,0.190, ɪ s t,ɪ s t,s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,2,natürlich,2.640,3.070,0.430,n ɑː t yː ɾ l ɪ ç,n a tʰ yː l ɪ ç,n a t uː ʃ a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,3,auch,3.070,4.000,0.930, aʊ x,aw x,aʊ f
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,4,eine,4.000,4.100,0.100, aɪ n ə,aj n ə,
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,5,sache,4.100,4.430,0.330,z a x ə,z a x ə,z aː x i
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,6,die,4.430,4.870,0.440,d iː,d ɪ,t i5 j y5
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,7,nicht,5.110,5.670,0.560,n ɪ ç t,n ɪ ç,n i
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,8,immer,5.710,6.330,0.620, ɪ m ɜ,ɪ m ɐ,i m aː
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,9,nach,6.920,7.040,0.120,n ɑː x,n a x,n a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,10,dem,7.040,7.150,0.110,d eː m,d ə m,
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,11,gleichen,7.150,7.420,0.270,ɡ l aɪ ç ə n,ɡ l aj ç ə n,l a ɕ iː
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,12,muster,7.420,7.790,0.370,m ʊ s t ɜ,m ʊ s t ɐ,m uː s t a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,13,abläuft,7.790,8.280,0.490, a p l ɔø f t,a p l ɔʏ f t,a b n oː s t
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,14,oft,10.700,11.130,0.430, ɔ f t,ɔ f t,aʊ f t
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,15,bleibt,11.130,11.430,0.300,b l aɪ p t,b l aj p t,b l ʌ
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,16,man,11.430,11.630,0.200,m a n,m a n,m a n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,17,natürlich,11.630,12.020,0.390,n ɑː t yː ɾ l ɪ ç,n a tʰ yː l ɪ ç,n a t y ʃ
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,18,nicht,12.020,12.220,0.200,n ɪ ç t,n ɪ ç,n i s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,19,motiviert,12.220,12.740,0.520,m oː t iː v iː ɾ t,m ɔ tʰ ɪ v iː ɐ t,m oː t iː v eː ɾ t
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,20,aber,12.740,13.330,0.590, ɑː b ɜ,a b ɐ,a b a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,21,wenn,13.330,13.800,0.470,v ɛ n,v ɛ n,ʌ n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,22,das,13.800,14.370,0.570,d a s,d aː s,d a s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,23,ziel,15.340,16.070,0.730,ts iː l,ts iː l,tsh i5 j y5
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,24,auf,16.100,16.320,0.220, aʊ f,aw f,a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,25,das,16.320,16.520,0.200,d a s,d aː s,t a s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,26,man,16.520,16.850,0.330,m a n,m a n,m a n h i n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,27,hinarbeitet,16.850,17.520,0.670,h iː n a ɾ b aɪ t ə t,spn,a b aɪ d ə t
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,28,einen,17.520,17.940,0.420, aɪ n ə n,aj n n̩,aɪ n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,29,gewissen,17.940,18.610,0.670,ɡ ə v ɪ s ə n,ɡ ə v ɪ s ə n,ɡ ɪ b ɪ s t ə n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,30,stellenwert,19.330,20.030,0.700,ʃ t ɛ l ə n v eː ɾ t,ʃ t ɛ l n̩ v eː ɐ t,ʃ t eː n v ɛ t
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,31,hat,20.030,20.280,0.250,h a t,h a t,a t
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,32,würde,20.280,20.700,0.420,v ʏ ɾ d ə,v ʏ ʁ d ə,z a d
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,33,man,20.700,21.270,0.570,m a n,m a n,m a n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,34,denke,21.340,21.560,0.220,d ɛ ŋ k ə,d ɛ ŋ kʰ ə,iɛ5 n k
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,35,ich,21.560,21.690,0.130, ɪ ç,ɪ ç,s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,36,mal,21.690,22.090,0.400,m ɑː l,m aː l,m aː
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,37,auch,22.870,23.180,0.310, aʊ x,aw x,a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,38,bei,23.180,23.680,0.500,b aɪ,b aj,p ai5
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,39,rückwürfen,23.710,24.270,0.560,r ʏ k v ʏ ɾ f ə n,spn,y t y a s n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,40,hindernissen,24.270,25.020,0.750,h ɪ n d ɜ n ɪ s ə n,ç ɪ n d ɐ n ɪ s ə n,h ɪ n d a l ɪ s n ə
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,41,und,25.020,25.380,0.360, ʊ n t,ʊ n t,ɑ n d
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,42,mauern,25.380,25.950,0.570,m aʊ ɜ n,m aw ɐ n,m a w aː n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,43,weiter,26.070,26.270,0.200,v aɪ t ɜ,v aj tʰ ɐ,a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,44,motiviert,26.820,27.530,0.710,m oː t iː v iː ɾ t,m ɔ tʰ ɪ v iː ɐ t,v aɪ t a m u t i v iː l
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,45,bleiben,27.530,28.010,0.480,b l aɪ b ə n,b l aj b n̩,l aɪ b ə n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,46,zweifeln,29.790,30.280,0.490,ts v aɪ f ə l n,ts v aj f ə l n,v aɪ f ə n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,47,gehört,30.280,30.570,0.290,ɡ ə h œ ɾ t,ɡ ə h øː ɐ t,a d
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,48,dazu,30.570,30.960,0.390,d ɑː ts uː,d a ts uː,a s u
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,49,aber,30.960,31.310,0.350, ɑː b ɜ,a b ɐ,a b aː
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,50,ich,31.340,31.540,0.200, ɪ ç,ɪ ç,ʃ
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,51,gehe,31.610,31.830,0.220,ɡ eː ə,ɟ eː ə,t i5
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,52,davon,31.830,32.180,0.350,d ɑː f ɔ n,d a f ɔ n,d a f ə n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,53,aus,32.180,32.410,0.230, aʊ s,aw s,aː s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,54,dass,32.410,32.620,0.210,d a s,d a s,s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,55,die,32.620,32.770,0.150,d iː,d iː,i5
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,56,motivation,32.770,33.490,0.720,m oː t iː v a ts j oː n,m ɔ tʰ ɪ v a t s j oː n,m uː d i v a ts iː ʊ n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,57,am,33.490,33.640,0.150, a m,a m,a m
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,58,ende,33.640,34.340,0.700, ɛ n d ə,ɛ n d ə,a n d ʉ
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,59,für,34.370,34.620,0.250,f yː ɾ,f ə,s. i.5
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,60,dieses,34.620,35.010,0.390,d iː z ə s,d iː z ə s,t iː z i s
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,61,ziel,35.010,35.490,0.480,ts iː l,ts iː l,tsh i5 ei5 n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,62,ja,37.140,37.430,0.290,j ɑː,j aː,a
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,63,muss,37.430,37.990,0.560,m ʊ s,m ʊ s,n a s u5
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,64,ich,38.080,38.260,0.180, ɪ ç,ɪ ç,m
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,65,für,38.260,38.320,0.060,f yː ɾ,f ə,
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,66,die,38.320,38.570,0.250,d iː,d iː,m u s i
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,67,person,38.570,39.170,0.600,p ɛ ɾ z oː n,pʰ ɛ ɐ z oː n,f y l i p ɛ z u n
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,68,halt,39.170,39.330,0.160,h a l t,h a l t,a t
71264,C:\PY\pronuncise_research\mfa_corpus_german\71264.wav,69,rechnen,39.330,39.850,0.520,r ɛ ç n ə n,ʁ ɛ ç n ə n,ʃ n a n m
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,0,das,1.670,1.850,0.180,d a s,d aː s,t a z
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,1,ist,1.850,2.060,0.210, ɪ s t,ɪ s,a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,2,einfach,2.060,2.810,0.750, aɪ n f a x,aj n f a x,aɪ n t f ɔ x
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,3,ich,3.220,3.370,0.150, ɪ ç,ɪ ç,ʃ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,4,würde,3.370,4.020,0.650,v ʏ ɾ d ə,v ʏ ʁ d ə,i.5 t əɜ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,5,bis,4.240,4.590,0.350,b ɪ s,b ɪ s,b i s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,6,auf,4.590,4.750,0.160, aʊ f,aw f,a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,7,den,4.750,4.900,0.150,d eː n,d ɛ n,t
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,8,letzten,4.900,5.290,0.390,l ɛ ts t ə n,l ɛ ts t n̩,l e t s y
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,9,cent,5.290,5.640,0.350,s ɛ n t,ts ɛ n t,s ɛ n
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,10,schauen,5.640,6.120,0.480,ʃ aʊ ə n,ʃ aw n̩,ʃ ɑ n
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,11,dass,6.540,6.940,0.400,d a s,d a s,d a s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,12,es,6.940,7.140,0.200, ɛ s,ə s,s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,13,mir,7.140,7.490,0.350,m iː ɾ,m iː ɐ,m i5
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,14,und,7.490,7.670,0.180, ʊ n t,ʊ n t,a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,15,meinem,7.670,7.980,0.310,m aɪ n ə m,m aj n ə m,m aɪ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,16,nahen,7.980,8.280,0.300,n ɑː ə n,n aː ə n,n a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,17,umfeld,8.280,9.060,0.780, ʊ m f ɛ l t,ʊ m f ɛ l t,ʊ n f ɛ l t
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,18,finanziell,9.090,9.670,0.580,f iː n a n ts j ɛ l,f ɪ n a n ts j ɛ l,a f n a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,19,damit,10.610,11.260,0.650,d ɑː m ɪ t,d aː m ɪ t,d ɑ m i t
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,20,weiterhilft,11.870,12.330,0.460,v aɪ t ɜ h ɪ l f t,spn,aː n
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,21,absicherung,12.920,13.320,0.400, a p z ɪ ç ə r ʊ ŋ,a p z ɪ ç ə ʁ ʊ ŋ,v aɪ t ə
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,22,vielleicht,13.450,13.900,0.450,f ɪ l aɪ ç t,f ɪ l aj ç t,h eː s t
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,23,einfach,14.890,15.060,0.170, aɪ n f a x,aj n f a x,a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,24,mal,15.060,15.230,0.170,m ɑː l,m aː l,
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,25,ein,15.280,15.360,0.080, aɪ n,n̩,
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,26,paar,15.920,16.120,0.200,p ɑː ɾ,pʰ aː ɐ,a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,27,neue,16.170,16.260,0.090,n ɔø ə,n ɔʏ ə,
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,28,sachen,16.260,16.450,0.190,z a x ə n,z a x ə n,ɕ əɜ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,29,kaufen,16.450,17.140,0.690,k aʊ f ə n,kʰ aw f n̩,h u m b a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,30,vielleicht,17.170,17.420,0.250,f ɪ l aɪ ç t,f ɪ l aj ç t,u l a s t
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,31,was,17.420,18.260,0.840,v a s,v a s,ɛ m dʒ ɔ t m a p a n oɪ z
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,32,zur,18.260,18.690,0.430,ts uː ɾ,ts uː ɐ,a n k aʊ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,33,seite,18.690,18.890,0.200,z aɪ t ə,z aj tʰ ə,əɜ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,34,legen,19.930,20.440,0.510,l eː ɡ ə n,l eː ɡ ə n,a m
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,35,wie,20.840,20.980,0.140,v iː,v iː,
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,36,auch,20.980,21.020,0.040, aʊ x,aw x,
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,37,immer,21.020,21.130,0.110, ɪ m ɜ,ɪ m ɐ,d
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,38,aber,21.130,21.240,0.110, ɑː b ɜ,a b ɐ,a s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,39,ich,21.240,21.410,0.170, ɪ ç,ɪ ç,a s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,40,würde,21.410,22.790,1.380,v ʏ ɾ d ə,v ʏ ʁ d ə,ʊ z aɪ l t ə l eː ɡ ə n v iː r ə n ɜ b ɛ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,41,das,22.790,22.980,0.190,d a s,d aː s,s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,42,mit,22.980,23.410,0.430,m ɪ t,m ɪ t,e d i d a s
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,43,meinen,23.410,23.930,0.520,m aɪ n ə n,m aj n n̩,w aɪ
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,44,lieben,24.700,25.540,0.840,l iː b ə n,l iː b ə n,m ɪ t m aɪ n d iː b ə n
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,45,und,25.870,26.060,0.190, ʊ n t,ʊ n t,ʔ a l
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,46,mit,26.060,26.230,0.170,m ɪ t,m ɪ t,
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,47,meinen,26.230,26.450,0.220,m aɪ n ə n,m aj n n̩,a
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,48,nächsten,26.450,26.870,0.420,n ɛ ç s t ə n,n eː k s t n̩,eɪ s ə
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,49,leuten,26.870,27.380,0.510,l ɔø t ə n,l ɔʏ tʰ n̩,oː t i
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,50,aufteilen,28.230,28.980,0.750, aʊ f t aɪ l ə n,aw f tʰ aj l ə n,ɑː v t aɪ m
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,51,wahrscheinlich,31.050,31.640,0.590,v ɑː ɾ ʃ aɪ n l ɪ ç,v aː ɐ ʃ aj n l ɪ ç,v a ʃ a n i
71269,C:\PY\pronuncise_research\mfa_corpus_german\71269.wav,52,so,31.640,31.800,0.160,z oː,z oː,əɜ
